Order ID,Order Date,Ship Date,Customer Name,Customer ID,Customer Segment,Category,Product Name,Product ID,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Stock Left,Auto Reorder,Reorder Quantity,Supplier Name,Supplier Email,Payment Mode,Delivery Status
ORD1105,14-10-2025,19-10-2025,Sandra Smith,CUST625,Corporate,Office Supplies,Calculator,PROD9957,South,New Jersey,Escobarside,2,2236,15,3801.2,2533.11,1268.09,20,NO,0,Romero-Norris,glane@santos.com,UPI,Delivered
ORD1106,22-09-2024,26-09-2024,Angela Lozano,CUST720,Corporate,Office Supplies,stapler,PROD8429,East,Missouri,Phillipmouth,7,4196,0,29372,18608.41,10763.59,50,NO,0,Smith-Hamilton,frostnatalie@chapman-rodriguez.net,Net Banking,Pending
ORD1107,26-08-2025,28-08-2025,Jocelyn Braun,CUST817,Consumer,Electronics,Laptop,PROD4119,West,Alaska,Port Darrell,8,1760,0,14080,10445.19,3634.81,35,NO,0,"Black, Baker and Delgado",castromonica@beck.info,Credit Card,Returned
ORD1108,13-03-2026,17-03-2026,Caitlin Neal,CUST671,Home Office,Grocery,Bread,PROD3115,South,Indiana,Cameronburgh,4,765,0,3060,1914.14,1145.86,46,NO,0,"Wheeler, Young and Thornton",kduran@thornton.com,UPI,Pending
ORD1109,17-02-2025,20-02-2025,Daniel Salinas,CUST366,Consumer,Electronics,Keyboard,PROD2474,East,Vermont,New Danielle,4,3241,5,12315.8,10702.88,1612.92,28,NO,0,"Porter, Harris and Byrd",ohunter@wolfe.com,Cash,Returned
ORD1110,13-12-2025,15-12-2025,Melissa Romero PhD,CUST293,Home Office,Furniture,Office Chair,PROD4605,North,Alabama,East Jennifer,2,2370,0,4740,2996.83,1743.17,46,NO,0,"Robinson, Goodman and Alexander",jberry@sullivan-moyer.com,Net Banking,Delivered
ORD1111,09-05-2025,14-05-2025,Christopher Williams,CUST755,Consumer,Grocery,Eggs,PROD1655,West,Nebraska,Cynthiaburgh,2,2237,0,4474,3243.62,1230.38,42,NO,0,Hebert and Sons,allenpamela@rodriguez.com,Cash,Cancelled
ORD1112,23-04-2025,29-04-2025,Zoe Johnson,CUST922,Home Office,Office Supplies,stapler,PROD7268,West,Alaska,Johnsonport,8,3779,0,30232,24547.59,5684.41,37,NO,0,Robinson-Leonard,olivercrystal@ryan.com,Credit Card,Returned
ORD1113,28-06-2024,05-07-2024,Melanie Fowler,CUST265,Corporate,Electronics,Monitor,PROD7027,West,Missouri,Smithside,10,131,5,1244.5,802.13,442.37,21,NO,0,Torres Inc,christopher96@scott.biz,Credit Card,Returned
ORD1114,16-03-2025,19-03-2025,Robert Peters,CUST946,Corporate,Furniture,Book Shelf,PROD8098,North,Arkansas,South Davidshire,7,1188,10,7484.4,6464.28,1020.12,46,NO,0,Brooks-Hall,stephanie70@quinn.net,Credit Card,Delivered
ORD1115,12-08-2025,17-08-2025,Devon Williams,CUST123,Consumer,Office Supplies,File Folder,PROD3571,West,Vermont,Mariatown,4,3050,10,10980,9210.83,1769.17,31,NO,0,Graham Inc,williamschris@orozco.biz,Net Banking,Cancelled
ORD1116,11-07-2025,15-07-2025,Amanda Murphy,CUST322,Corporate,Electronics,Keyboard,PROD9422,West,Iowa,Port Sydney,3,3790,0,11370,8614.52,2755.48,31,NO,0,"Austin, Moore and Wilson",porterbarbara@roberts.com,Credit Card,Delivered
ORD1117,06-03-2025,10-03-2025,Jennifer Jones,CUST505,Corporate,Furniture,Dining Table,PROD8564,East,Pennsylvania,Kathleenberg,4,1054,20,3372.8,2155.52,1217.28,48,NO,0,Rodriguez-Mcbride,erobinson@harris.com,Cash,Pending
ORD1118,10-06-2024,11-06-2024,Jasmine Farrell,CUST503,Home Office,Grocery,Eggs,PROD8829,East,Colorado,Sarabury,3,2971,10,8021.7,6884.93,1136.77,46,NO,0,Haas and Sons,kimberlywoodward@smith.com,Credit Card,Cancelled
ORD1119,22-05-2025,24-05-2025,Jacqueline Lewis,CUST277,Corporate,Grocery,Milk,PROD4417,South,Arizona,Lake Garyberg,8,1082,0,8656,7105.78,1550.22,29,NO,0,Lutz-Freeman,jennymckinney@fitzgerald.com,Cash,Cancelled
ORD1120,07-09-2025,09-09-2025,Richard Scott,CUST764,Home Office,Grocery,Bread,PROD6700,North,Maryland,Beckberg,2,2050,10,3690,3082.24,607.76,32,NO,0,"Delacruz, Chan and Jackson",costamaria@perez.info,UPI,Returned
ORD1121,25-10-2024,01-11-2024,Alexandra Kemp,CUST241,Home Office,Electronics,Keyboard,PROD6223,East,Maine,Christopherhaven,9,2051,20,14767.2,11716.56,3050.64,48,NO,0,Wilson-Meadows,ubell@morton-gutierrez.com,Net Banking,Pending
ORD1122,01-01-2026,02-01-2026,Laurie Gonzalez,CUST566,Corporate,Grocery,Fruits,PROD6768,South,Missouri,West Davidton,5,1227,5,5828.25,4316.42,1511.83,3,Yes,46,Johnson-Morgan,davidwilliamson@guzman.com,Credit Card,Cancelled
ORD1123,02-12-2025,05-12-2025,Marco Rojas,CUST169,Home Office,Furniture,Book Shelf,PROD6077,North,Pennsylvania,Silvamouth,9,4021,20,28951.2,23303.97,5647.23,37,NO,0,Wallace-Brown,paynematthew@solis.net,Credit Card,Returned
ORD1124,09-12-2025,12-12-2025,James Myers,CUST328,Consumer,Electronics,Mouse,PROD5176,East,Mississippi,Port Michaelburgh,2,3126,5,5939.4,4874.62,1064.78,10,NO,0,Wallace-Gomez,courtneygreene@luna.com,UPI,Cancelled
ORD1125,10-08-2024,12-08-2024,Steven Barton,CUST742,Corporate,Electronics,Monitor,PROD9732,West,Ohio,Allisonside,8,4784,5,36358.4,30831.86,5526.54,30,NO,0,Lucas and Sons,andreamosley@chavez.info,Cash,Pending
ORD1126,08-12-2025,13-12-2025,Tracy Humphrey,CUST171,Corporate,Furniture,Dining Table,PROD2922,East,New York,West Megan,9,2740,10,22194,14288.88,7905.12,21,NO,0,Rhodes Inc,jennifergarrett@ware-russell.com,Cash,Returned
ORD1127,13-04-2025,17-04-2025,Mike Maynard,CUST660,Corporate,Furniture,Book Shelf,PROD9115,East,Iowa,Port Karen,8,4137,15,28131.6,22612.91,5518.69,2,Yes,32,Wagner LLC,debbie56@escobar.com,UPI,Pending
ORD1128,20-09-2025,24-09-2025,Pamela Mata DVM,CUST750,Home Office,Office Supplies,Pen,PROD9716,East,Alabama,Lake Nicholasport,5,4990,0,24950,18204.54,6745.46,10,NO,0,King Group,jodilandry@ellis-vazquez.com,UPI,Delivered
ORD1129,15-03-2025,19-03-2025,Russell West,CUST935,Consumer,Electronics,Laptop,PROD7170,West,Arkansas,Bakerbury,4,3947,5,14998.6,11205.9,3792.7,29,NO,0,Green-Snyder,samanthafox@meyer-nolan.com,Cash,Cancelled
ORD1130,21-07-2025,28-07-2025,Shannon Marsh,CUST940,Corporate,Furniture,Study Table,PROD9656,North,Iowa,New Nataliefurt,3,2123,20,5095.2,3907.35,1187.85,35,NO,0,"Fleming, Smith and Webb",vmorris@lozano-haynes.info,Net Banking,Pending
ORD1131,04-09-2025,07-09-2025,Monica Riley,CUST892,Consumer,Furniture,Sofa,PROD1011,South,Rhode Island,Jeremiahberg,10,213,10,1917,1336.28,580.72,14,NO,0,Franklin Ltd,austinjefferson@parker-palmer.com,UPI,Pending
ORD1132,20-05-2025,26-05-2025,Eric Young,CUST460,Consumer,Furniture,Office Chair,PROD2176,South,Colorado,Leonchester,3,4092,5,11662.2,8024.26,3637.94,37,NO,0,"Lawson, Morales and Miller",calderonchristina@tucker.net,Net Banking,Cancelled
ORD1133,29-06-2024,02-07-2024,Benjamin Clark,CUST229,Consumer,Grocery,Milk,PROD3177,South,Nevada,Stricklandland,8,1537,20,9836.8,5920.18,3916.62,13,NO,0,"Bauer, Fernandez and Barrett",maryrodriguez@davis.info,UPI,Returned
ORD1134,20-03-2026,23-03-2026,Mrs. Carol Wilson,CUST816,Consumer,Grocery,Bread,PROD4958,West,Georgia,Charlesport,4,2806,10,10101.6,7316.04,2785.56,32,NO,0,Gaines-Johnson,adamskyle@ingram-ramirez.com,UPI,Returned
ORD1135,04-09-2024,05-09-2024,Ryan Jackson,CUST798,Home Office,Grocery,Fruits,PROD8776,South,Oklahoma,North Michael,9,4205,15,32168.25,21359.75,10808.5,48,NO,0,Clark-Mcdaniel,qallen@stewart-wilson.com,Credit Card,Delivered
ORD1136,24-05-2024,27-05-2024,Kevin Mcdaniel,CUST790,Consumer,Office Supplies,File Folder,PROD2661,West,Arkansas,Ginaville,2,1676,20,2681.6,1771.78,909.82,3,Yes,39,Jones LLC,anthony48@curtis.info,UPI,Pending
ORD1137,30-09-2025,04-10-2025,Amanda Brown,CUST973,Consumer,Furniture,Dining Table,PROD7915,North,North Dakota,Davidfurt,4,1401,15,4763.4,4130.12,633.28,29,NO,0,Graham Inc,washingtoncarl@spencer.com,UPI,Pending
ORD1138,28-09-2025,05-10-2025,Samantha Cox,CUST784,Corporate,Electronics,Headphones,PROD9827,North,Oregon,Port Darren,6,2370,20,11376,10127.9,1248.1,44,NO,0,Galloway-Williamson,mariemckee@hardin.com,Net Banking,Returned
ORD1139,17-05-2025,22-05-2025,Kimberly Padilla,CUST633,Corporate,Furniture,Office Chair,PROD5728,North,Montana,Beckychester,6,2231,0,13386,11741.68,1644.32,10,NO,0,"Bartlett, Castro and Harper",browndanielle@simpson-brown.com,UPI,Returned
ORD1140,17-08-2024,19-08-2024,Chris Wright,CUST295,Home Office,Furniture,Study Table,PROD4142,South,Iowa,South Mitchellville,5,3118,20,12472,9687.57,2784.43,18,NO,0,"Thompson, Humphrey and Williams",terrymaria@bailey-martin.com,Net Banking,Pending
ORD1141,07-11-2024,08-11-2024,Cynthia Brown,CUST188,Corporate,Grocery,Milk,PROD6839,East,Missouri,Brandonborough,2,2352,20,3763.2,2593.57,1169.63,11,NO,0,Gilbert PLC,sharon49@williams.com,UPI,Delivered
ORD1142,06-05-2025,10-05-2025,Michael Bell,CUST489,Home Office,Electronics,Mouse,PROD2287,East,North Dakota,South Cassidyland,9,4531,15,34662.15,28830.53,5831.62,12,NO,0,"Davis, Herman and Collins",gregorypugh@stone-burke.biz,Cash,Delivered
ORD1143,23-09-2024,24-09-2024,Tracy Gomez,CUST849,Consumer,Grocery,Bread,PROD6167,East,Missouri,Cynthiabury,8,1445,10,10404,7324.41,3079.59,7,Yes,24,"Villegas, Kennedy and Harper",michelle97@wheeler.com,UPI,Pending
ORD1144,30-09-2025,04-10-2025,Martin Vincent,CUST188,Corporate,Grocery,Fruits,PROD9690,North,Michigan,Perezburgh,9,711,0,6399,4820.73,1578.27,15,NO,0,Brock PLC,juliabennett@jones.com,Net Banking,Delivered
ORD1145,21-08-2024,25-08-2024,Taylor Reed,CUST272,Consumer,Grocery,Bread,PROD1579,West,Wisconsin,Jennifershire,8,2119,5,16104.4,10500.78,5603.62,24,NO,0,Murphy-Johnson,chapmanchristopher@hall-smith.com,Net Banking,Pending
ORD1146,10-05-2024,11-05-2024,Joseph Dodson,CUST760,Home Office,Grocery,Milk,PROD6500,North,Utah,North Gary,2,1160,10,2088,1459.58,628.42,44,NO,0,"Ray, Williamson and York",yvonne67@summers.net,Net Banking,Returned
ORD1147,28-08-2025,03-09-2025,Lynn Stewart,CUST263,Corporate,Grocery,Bread,PROD5453,West,Idaho,Lake Jesse,1,1034,0,1034,635.22,398.78,49,NO,0,Villa LLC,shannon42@harris.com,Net Banking,Delivered
ORD1148,09-12-2024,12-12-2024,Carl Mason,CUST636,Home Office,Furniture,Study Table,PROD3285,East,Nevada,Lake Rosetown,2,2720,10,4896,4148.78,747.22,38,NO,0,Ford and Sons,kdavis@williams.com,Net Banking,Cancelled
ORD1149,02-10-2025,06-10-2025,Priscilla Ray,CUST660,Consumer,Furniture,Dining Table,PROD1163,North,Tennessee,South Williamton,6,585,20,2808,2376.64,431.36,7,Yes,43,Poole Inc,lsalazar@murphy.biz,Credit Card,Returned
ORD1150,23-04-2025,25-04-2025,Cassandra Morales,CUST692,Corporate,Office Supplies,Pen,PROD4105,South,Virginia,Smithtown,6,3657,5,20844.9,17989.64,2855.26,15,NO,0,Garcia and Sons,znguyen@bailey-freeman.biz,Cash,Delivered
ORD1151,26-05-2024,30-05-2024,Lindsey Ellis,CUST190,Home Office,Office Supplies,Calculator,PROD9106,South,Arkansas,North Cameron,1,1100,15,935,668.64,266.36,27,NO,0,Mejia Group,emilycook@sherman.com,Net Banking,Cancelled
ORD1152,02-11-2024,06-11-2024,Jennifer Crawford,CUST778,Home Office,Grocery,Eggs,PROD2653,South,Rhode Island,West Robert,6,2078,5,11844.6,7210.94,4633.66,13,NO,0,Willis Inc,donnamiller@trujillo-alexander.info,UPI,Pending
ORD1153,24-06-2024,25-06-2024,Emily Morales,CUST392,Home Office,Electronics,Headphones,PROD9028,North,Alabama,Maychester,9,142,5,1214.1,779.21,434.89,36,NO,0,"Carpenter, Acevedo and Lawson",zacharyschneider@king.com,UPI,Returned
ORD1154,31-10-2024,04-11-2024,Isabella Washington MD,CUST877,Consumer,Electronics,Headphones,PROD9005,South,Nevada,Watkinsburgh,2,3641,20,5825.6,4165.87,1659.73,20,NO,0,Klein PLC,mcarson@lee-mckee.net,Credit Card,Pending
ORD1155,19-07-2024,24-07-2024,Mary Huffman,CUST532,Corporate,Electronics,Laptop,PROD8984,North,Florida,South Austinview,3,4283,0,12849,8315.18,4533.82,45,NO,0,"Cervantes, Lopez and Miller",michaelmartin@fernandez.com,Cash,Returned
ORD1156,20-01-2026,27-01-2026,William Ortega,CUST110,Corporate,Office Supplies,Pen,PROD7948,South,Idaho,Nelsonbury,3,3976,5,11331.6,6934.79,4396.81,7,Yes,43,Gates PLC,nataliegonzalez@miranda.com,Credit Card,Pending
ORD1157,13-08-2025,19-08-2025,Nicole Vaughn,CUST741,Home Office,Furniture,Book Shelf,PROD5191,West,Arkansas,New Christy,9,4533,15,34677.45,22916.7,11760.75,34,NO,0,Garcia-Watkins,thomas99@reyes.com,Credit Card,Pending
ORD1158,15-07-2024,18-07-2024,April Parker,CUST948,Consumer,Electronics,Laptop,PROD3174,South,North Carolina,Jefferymouth,6,3923,0,23538,19642.83,3895.17,19,NO,0,Phillips Inc,barbaracowan@bowers-sanchez.biz,Cash,Pending
ORD1159,19-01-2025,22-01-2025,Michael Navarro,CUST828,Corporate,Grocery,Eggs,PROD3083,South,Wyoming,South Meagan,6,2444,0,14664,9597.83,5066.17,41,NO,0,"Frazier, Green and George",jgarcia@fry.biz,Credit Card,Cancelled
ORD1160,30-09-2024,04-10-2024,Joshua Shaw,CUST606,Corporate,Office Supplies,Pen,PROD6821,South,Ohio,West Kathrynchester,1,3030,5,2878.5,2386.93,491.57,9,Yes,47,Suarez LLC,wendyanderson@thompson.org,UPI,Pending
ORD1161,17-07-2025,21-07-2025,Heidi Hayes,CUST659,Consumer,Furniture,Study Table,PROD1861,West,Pennsylvania,New Karenport,1,987,5,937.65,692.56,245.09,38,NO,0,Higgins-Clark,christian98@bennett.com,UPI,Delivered
ORD1162,20-08-2024,27-08-2024,Jon Pineda,CUST130,Home Office,Grocery,Milk,PROD6353,West,Minnesota,Pollardview,5,2196,15,9333,6417.3,2915.7,17,NO,0,Keith-Sanchez,adamperry@nelson-garcia.com,UPI,Cancelled
ORD1163,05-10-2025,09-10-2025,Samantha Evans,CUST235,Corporate,Grocery,Cheese,PROD1109,West,Utah,East John,7,2825,20,15820,13699.25,2120.75,44,NO,0,Blevins PLC,alexisdouglas@jackson.biz,UPI,Returned
ORD1164,26-08-2024,02-09-2024,Michelle Brewer,CUST362,Home Office,Electronics,Monitor,PROD7359,West,Georgia,East Raymondland,4,134,15,455.6,359.8,95.8,18,NO,0,Acevedo Group,bensonemily@schultz-wagner.com,UPI,Pending
ORD1165,20-04-2024,23-04-2024,Rachel Branch,CUST655,Consumer,Grocery,Cheese,PROD6723,South,Oregon,Hendersonview,1,2991,0,2991,2123.46,867.54,18,NO,0,"Lara, Young and Perez",pshelton@waters-underwood.com,Net Banking,Cancelled
ORD1166,23-08-2024,24-08-2024,Ryan Jackson,CUST583,Consumer,Electronics,Headphones,PROD8590,South,Virginia,New Pamela,9,2539,10,20565.9,13227.83,7338.07,30,NO,0,Long-Crawford,uowen@sanders.com,Credit Card,Pending
ORD1167,27-03-2026,02-04-2026,Ashley Mills,CUST810,Corporate,Office Supplies,Pen,PROD8316,South,Nevada,North Austinburgh,5,3460,15,14705,9929.39,4775.61,19,NO,0,"Powell, Woods and Romero",jamiegalvan@schultz-guerrero.net,Cash,Pending
ORD1168,24-01-2025,30-01-2025,James Wilkerson,CUST798,Home Office,Grocery,Eggs,PROD2612,West,Vermont,Morganview,6,1048,10,5659.2,4058.59,1600.61,20,NO,0,"Kim, Rodriguez and Bailey",breed@harris.com,Cash,Cancelled
ORD1169,09-11-2025,15-11-2025,Arthur Davidson,CUST782,Corporate,Office Supplies,Calculator,PROD3291,East,Nebraska,South Pamelabury,4,4505,10,16218,13133.57,3084.43,25,NO,0,Faulkner LLC,banksevan@swanson-warren.info,UPI,Returned
ORD1170,21-06-2024,26-06-2024,Brittany Cameron,CUST814,Home Office,Furniture,Study Table,PROD9500,East,Arizona,East David,8,4074,10,29332.8,21035.32,8297.48,39,NO,0,Freeman-Allen,qgarrett@michael.com,Net Banking,Cancelled
ORD1171,13-04-2025,20-04-2025,Andrew Jones,CUST825,Corporate,Electronics,Headphones,PROD9501,West,Minnesota,Bowmanshire,8,2554,15,17367.2,12694.61,4672.59,17,NO,0,"Smith, Wyatt and Charles",browningdawn@miranda.com,Net Banking,Delivered
ORD1172,13-01-2025,16-01-2025,Kimberly Thompson,CUST241,Corporate,Furniture,Sofa,PROD8299,North,Louisiana,Lake Tammyhaven,10,1182,20,9456,6384.96,3071.04,35,NO,0,Beltran-Woods,traceywilson@sheppard.com,Credit Card,Delivered
ORD1173,15-01-2026,16-01-2026,Bryan Allen,CUST716,Home Office,Electronics,Monitor,PROD6778,South,Wyoming,Lake April,3,2525,15,6438.75,4716.32,1722.43,35,NO,0,Barrera-Hill,xstrong@edwards.com,Credit Card,Returned
ORD1174,31-05-2025,03-06-2025,Melissa Shields,CUST414,Home Office,Grocery,Milk,PROD5094,East,Utah,Port Jacob,6,3444,20,16531.2,12660.82,3870.38,23,NO,0,Cruz-Wong,myersmelissa@payne.net,Credit Card,Delivered
ORD1175,19-08-2025,21-08-2025,Mr. Jeremy Simmons,CUST661,Home Office,Office Supplies,Pen,PROD2223,North,Massachusetts,Avilaview,10,3133,20,25064,21863.09,3200.91,44,NO,0,Perry PLC,john20@howard-clark.net,Cash,Pending
ORD1176,18-12-2025,22-12-2025,Andrew Simpson,CUST652,Home Office,Office Supplies,Notebook,PROD4774,West,Arkansas,Alejandrotown,6,2215,0,13290,9816.46,3473.54,3,Yes,38,Banks-Lewis,ronald36@harris-strong.com,Net Banking,Returned
ORD1177,11-06-2025,18-06-2025,Lori Garcia,CUST426,Consumer,Office Supplies,Notebook,PROD1124,West,Washington,Mariahstad,9,4881,5,41732.55,25796.64,15935.91,18,NO,0,"Morales, Zimmerman and Montes",zharris@olson.info,Net Banking,Returned
ORD1178,16-11-2025,21-11-2025,Christopher Mckinney,CUST395,Corporate,Furniture,Dining Table,PROD6942,North,Louisiana,Raymondville,10,4465,10,40185,33278.29,6906.71,38,NO,0,Yoder-Smith,nicolasmolina@monroe.com,Net Banking,Delivered
ORD1179,30-11-2025,03-12-2025,Gregory Little,CUST275,Home Office,Office Supplies,stapler,PROD7676,West,Connecticut,West Andrewshire,2,589,10,1060.2,656.83,403.37,30,NO,0,Lopez-Clark,georgedana@irwin.org,Cash,Returned
ORD1180,03-07-2025,08-07-2025,Kristen Case,CUST364,Corporate,Grocery,Eggs,PROD2110,South,Rhode Island,West Brianberg,8,1039,0,8312,6762.25,1549.75,38,NO,0,Stone Group,rickyedwards@barnett.org,UPI,Pending
ORD1181,17-03-2025,21-03-2025,Paul Lambert,CUST882,Home Office,Furniture,Office Chair,PROD8782,West,Alaska,Lake Randallbury,5,4954,15,21054.5,13999.55,7054.95,34,NO,0,"Carpenter, Green and Mitchell",rlewis@barron-miller.net,Cash,Delivered
ORD1182,15-06-2024,19-06-2024,Sharon Graham,CUST793,Corporate,Electronics,Mouse,PROD9803,West,Washington,Amandamouth,5,4551,5,21617.25,18413.48,3203.77,2,Yes,29,Holmes-Henderson,crystalburns@brown.net,Credit Card,Delivered
ORD1183,31-03-2025,07-04-2025,Jeff Cooper,CUST986,Consumer,Office Supplies,Pen,PROD7584,South,Mississippi,Lake Deanna,2,3748,10,6746.4,4347.61,2398.79,24,NO,0,"Taylor, Mendez and Lewis",jensenglenda@brown-miller.biz,Credit Card,Pending
ORD1184,28-05-2024,01-06-2024,Jesse Costa,CUST506,Consumer,Grocery,Cheese,PROD1186,West,Maryland,Sanderstown,2,296,15,503.2,305.01,198.19,36,NO,0,"Murray, Montgomery and Flores",newmanpam@mccarthy-ramirez.com,Net Banking,Pending
ORD1185,14-11-2025,16-11-2025,Kimberly Melton,CUST253,Consumer,Electronics,Laptop,PROD4130,South,Pennsylvania,North Jennifer,5,4264,20,17056,15248.18,1807.82,11,NO,0,Parker Inc,wilsonbrenda@alexander.com,Credit Card,Cancelled
ORD1186,04-06-2025,10-06-2025,Michael Hill DDS,CUST940,Home Office,Furniture,Dining Table,PROD6674,West,Tennessee,Huntville,7,1330,5,8844.5,5484.49,3360.01,1,Yes,36,"Butler, Mason and Novak",jenniferstone@williams.biz,Cash,Delivered
ORD1187,03-09-2024,10-09-2024,Trevor Freeman,CUST467,Consumer,Office Supplies,stapler,PROD3536,South,Vermont,Port Dawnport,4,3929,15,13358.6,10368.28,2990.32,42,NO,0,Ritter-Aguilar,wramirez@perez.biz,UPI,Returned
ORD1188,05-11-2025,10-11-2025,Natasha Robbins,CUST408,Home Office,Furniture,Study Table,PROD6552,North,Washington,Christopherhaven,3,2768,0,8304,7335.51,968.49,33,NO,0,Frederick Inc,paulwest@bennett.net,Net Banking,Cancelled
ORD1189,31-01-2025,03-02-2025,Olivia Garrison,CUST361,Consumer,Electronics,Headphones,PROD4362,South,North Carolina,Russellfurt,5,2324,5,11039,8426.29,2612.71,48,NO,0,Erickson-Martinez,harrisgerald@ramirez.com,UPI,Delivered
ORD1190,24-04-2025,01-05-2025,Destiny Price,CUST603,Home Office,Electronics,Laptop,PROD1618,South,Ohio,Andrewside,9,4196,5,35875.8,24559.71,11316.09,14,NO,0,"Wall, Gonzalez and Lopez",jerome49@donovan.com,UPI,Returned
ORD1191,12-12-2025,13-12-2025,Jennifer Lindsey,CUST373,Home Office,Electronics,Mouse,PROD5470,North,Utah,East Davidberg,9,223,10,1806.3,1304.15,502.15,47,NO,0,"Carroll, Bowers and Davis",yrangel@long-jenkins.com,UPI,Returned
ORD1192,23-03-2026,25-03-2026,Brenda Sawyer,CUST542,Corporate,Electronics,Headphones,PROD3541,North,Kentucky,Crawfordville,4,4447,20,14230.4,11664.68,2565.72,50,NO,0,Hays LLC,qmiller@mitchell.biz,Credit Card,Delivered
ORD1193,10-01-2026,14-01-2026,Kimberly Howe,CUST587,Corporate,Grocery,Cheese,PROD3839,South,Florida,Port John,1,4970,5,4721.5,3855.83,865.67,38,NO,0,Nguyen LLC,sfrost@walker.com,UPI,Returned
ORD1194,19-01-2026,23-01-2026,Kevin Mckenzie,CUST904,Home Office,Grocery,Eggs,PROD5564,South,Colorado,West Diana,8,226,15,1536.8,1283.41,253.39,2,Yes,48,Sosa-James,eric67@wells-evans.com,Credit Card,Returned
ORD1195,08-06-2024,10-06-2024,Wayne Bell,CUST324,Consumer,Grocery,Milk,PROD6696,North,Utah,North Christopher,3,1999,10,5397.3,3658.76,1738.54,28,NO,0,"Zimmerman, Gomez and Silva",shoffman@jackson.com,UPI,Pending
ORD1196,31-08-2025,06-09-2025,Tracy Ramirez,CUST175,Corporate,Office Supplies,Calculator,PROD1906,East,Arkansas,Johnsonbury,4,4886,10,17589.6,14844.77,2744.83,35,NO,0,Mcgee-Jones,jennifer48@white-leon.biz,Net Banking,Delivered
ORD1197,02-03-2026,08-03-2026,Gary Rivera,CUST695,Consumer,Grocery,Cheese,PROD6457,North,Alaska,West Calvinchester,7,3940,10,24822,16113.68,8708.32,8,Yes,29,Arnold Group,mary11@gutierrez.biz,Cash,Returned
ORD1198,12-01-2026,17-01-2026,Christopher Gilmore,CUST737,Home Office,Electronics,Keyboard,PROD4041,East,Tennessee,Lawrencefort,2,3239,0,6478,4498.65,1979.35,45,NO,0,"Manning, Pena and Galvan",benjamin63@curtis.org,Credit Card,Cancelled
ORD1199,01-10-2024,03-10-2024,Thomas Martin,CUST742,Corporate,Furniture,Sofa,PROD7774,South,Tennessee,Lake Jessica,9,1868,10,15130.8,10872.7,4258.1,50,NO,0,Thompson-Brown,clarkjessica@booth.com,Net Banking,Pending
ORD1200,25-08-2024,27-08-2024,Angela Cruz,CUST836,Home Office,Furniture,Sofa,PROD2326,East,Colorado,Port Amandaport,2,4655,20,7448,5587.09,1860.91,47,NO,0,"Moore, Burton and Cordova",lisa21@martin-ingram.info,Net Banking,Pending
ORD1201,06-05-2024,11-05-2024,Erika Villegas,CUST473,Consumer,Furniture,Book Shelf,PROD2404,North,New Hampshire,Jefferyfort,1,482,5,457.9,386.03,71.87,3,Yes,43,Clarke-Quinn,kimvictoria@brown.com,UPI,Delivered
ORD1202,10-12-2025,16-12-2025,Joel Paul,CUST935,Consumer,Office Supplies,Pen,PROD9356,South,Tennessee,East Meagan,3,1272,15,3243.6,2363.6,880,28,NO,0,Adkins Ltd,jessica40@johnson.net,Cash,Cancelled
